,ID_CONCURSO,Órgão,Cargo,Banca,Local,Inscrição início,Inscrição fim,Data da prova,Status,Vagas,Salário base,Benefícios principais,Jornada,Estrutura objetiva,Discursiva,Edital oficial,Pasta Drive,Observações
0,CRBIO01-2026-ATI,CRBio-01,Analista – Analista de Tecnologia da Informação,Instituto Quadrix,São Paulo/SP,21/09/2026,21/10/2026,29/11/2026,inscrições abertas,"30 CR (18 AC, 2 PcD, 8 PN, 1 PI, 1 PQ)",7181.5,VR R$ 1.540; VA R$ 950; plano de saúde; plano de carreira; vale-transporte,40h/semana,120 itens: 40 básicos + 30 complementares + 50 específicos,20–30 linhas sobre conhecimentos específicos,https://anexos-r2.selecao.net.br/uploads/861/concursos/3071/anexos/1afe4f0b-7113-4dad-bf04-0c578b3fd24a.pdf,1GUtGFzXVMp1PK9VDS_fueuTiwPpk_1lW,Prova à tarde; banca Certo/Errado com penalização por erro.
1,SETEC-2026-ATI,SETEC – Serviços Técnicos Gerais,Analista Técnico (Informática),INDEPAC,Campinas/SP,08/09/2026,04/12/2026,17/01/2027,inscrições abertas,1 vaga + CR,8285.32,Vale-alimentação conforme edital,36h/semana ou até 180h/mês em escala,40 questões: 10 Português + 10 Matemática + 20 específicos,1 questão teórico-prática,https://anexos-r2.selecao.net.br/uploads/815/concursos/109/anexos/52b446b1-6df2-4a0c-a457-2215b9f5b58f.pdf,14XvemdkwUmOWHQDcNtVgQglY03Nbdjab,Prova em Campinas; objetiva de múltipla escolha com 4 alternativas.
,ID_TÓPICO,Disciplina,Assunto,Subassunto / escopo,CRBio,SETEC,Cobertura,Prioridade inicial,Fase,Status editorial,Observação
103,QREF-QUAD-058,Quadrix,2026,CRQ 5ª Região-RS,Técnico de Informática,Q4219752,LAN; Ethernet; tecnologia de rede local cabeada,Múltipla escolha — 5 alternativas,QConcursos,https://www.qconcursos.com/questoes-de-concursos/questoes/58b5dfd4-91,"TI-RED-001-01 — fundamentos, tipos e topologias",real localizada,Questão real Quadrix diretamente aderente ao conceito de LAN. Resposta: Ethernet.,não literal — referência real usada com paráfrase didática e explicação própria; questão integral permanece na fonte,"Resposta correta: alternativa B, Ethernet. Ethernet é a família de tecnologias tradicionalmente associada às LANs cabeadas modernas; MPLS, Frame Relay, ATM e VSAT pertencem a outros contextos de comunicação.","Auditoria 23/09/2026: identificação, alternativas e tema conferidos no acervo público; explicação apoiada em SRC-IEEE802-RED-001.",
104,QREF-QUAD-059,Quadrix,2025,CRO-AC,Técnico em Tecnologia da Informação,Q3440308,Topologias de rede; barramento; cabo principal,Múltipla escolha — 5 alternativas,QConcursos,https://www.qconcursos.com/questoes-de-concursos/questoes/48044e87-51,"TI-RED-001-01 — fundamentos, tipos e topologias",real localizada,Questão real Quadrix sobre topologia clássica em que a ruptura do meio principal pode comprometer a rede.,não literal — referência real usada com paráfrase didática e explicação própria; questão integral permanece na fonte,"Resposta correta: alternativa D, barramento. Na topologia em barramento, vários nós compartilham um meio principal; a ruptura desse meio pode interromper a comunicação de parte ou de toda a rede.",Auditoria 23/09/2026: identificação e alternativas conferidas no acervo público; explicação revisada com a teoria de topologias da aula.,
105,BUSCA-INDEPAC-RED-001-01,INDEPAC,2026,Busca temática,"TI-RED-001-01 — fundamentos, tipos e topologias",LAN; WAN; WLAN; tipos de rede; topologias; conceitos básicos de redes,Nenhuma questão técnica literal adequada foi localizada nos resultados públicos indexados consultados,Busca negativa,Pesquisa web + acervo público INDEPAC,"Buscas por INDEPAC + redes de computadores + LAN/WAN/WLAN + topologia + OSI; localizados editais aderentes e questões gerais de Internet, mas não item técnico literal deste subtema",Autorizar questões autorais INDEPAC de quatro alternativas para TI-RED-001-01,registrado,"O edital SETEC atual e editais INDEPAC anteriores confirmam cobrança de redes/modelos/topologias, mas não foi localizado caderno técnico reutilizável deste subtema. Se surgir questão real, ela terá prioridade.",,Auditoria 23/09/2026: busca negativa documentada; fallback autoral permitido.,,
106,QREF-QUAD-060,Quadrix,2018,CRO-MT,Assistente Administrativo — Técnico em Informática,Q1085788,Camada física; hub; PDU; bits x quadros,Certo/Errado,QConcursos / prova anterior,https://www.qconcursos.com/questoes-de-concursos/disciplinas/tecnologia-da-informacao-redes-de-computadores/hub/questoes?page=7,TI-RED-001-02 — arquitetura em camadas e encapsulamento,real localizada,Item atribui quadros ao hub/camada física; resposta Errado. A camada física trabalha com bits/sinais; quadro é PDU típica da camada de enlace.,não literal — referência real usada com paráfrase didática e explicação própria; questão integral permanece na fonte,Resposta correta: Errado. Hub é dispositivo clássico da camada física e repete sinais/bits. Quadros pertencem à camada de enlace; switches/bridges analisam informações de enlace para encaminhá-los.,Auditoria 23/09/2026: Q1085788 conferida em acervo público e prova anterior; explicação alinhada às seções 12 e 13 do RED-001.,
107,BUSCA-INDEPAC-RED-001-02,INDEPAC,2026,Busca temática,TI-RED-001-02 — arquitetura em camadas e encapsulamento,encapsulamento; desencapsulamento; PDU; quadro; pacote; segmento; bits,Nenhuma questão técnica literal adequada foi localizada nos resultados públicos indexados consultados,Busca negativa,Pesquisa web + acervo público INDEPAC,Buscas por INDEPAC + encapsulamento + PDU + quadro + pacote + segmento + redes de computadores,Autorizar questões autorais INDEPAC de quatro alternativas para TI-RED-001-02,registrado,"Foram encontrados editais INDEPAC que cobram modelos/arquitetura de redes, mas não item literal público deste subtema. Questões autorais só após esta busca.",,Auditoria 23/09/2026: busca negativa documentada; fallback autoral permitido.,,
108,QREF-QUAD-061,Quadrix,2026,CRQ 5ª Região-RS,Técnico de Informática,Q4219753,Modelo OSI; camada de rede; endereçamento lógico; roteamento e encaminhamento,Múltipla escolha — 5 alternativas,QConcursos,https://www.qconcursos.com/questoes-de-concursos/provas/quadrix-2026-crq-5-regiao-rs-tecnico-de-informatica/questoes?page=2,TI-RED-001-03 — modelo OSI,real localizada,Questão real diretamente aderente à camada de rede.,não literal — referência real usada com paráfrase didática e explicação própria; questão integral permanece na fonte,"Resposta correta: alternativa D, rede. A camada 3 do OSI trata do endereçamento lógico, seleção de rotas e encaminhamento de pacotes entre redes.",Auditoria 23/09/2026: identificação e alternativas conferidas no acervo público; explicação validada com SRC-ISO-OSI-RED-001.,
109,QREF-QUAD-062,Quadrix,2025,CRO-AC,Técnico em Tecnologia da Informação,Q3440309,Modelo OSI; camada de rede; endereçamento lógico e roteamento,Múltipla escolha — 5 alternativas,QConcursos,https://www.qconcursos.com/questoes-de-concursos/questoes?institute_ids%5B%5D=8625,TI-RED-001-03 — modelo OSI,real localizada,Questão real Quadrix sobre a função típica da camada de rede.,não literal — referência real usada com paráfrase didática e explicação própria; questão integral permanece na fonte,"Resposta correta: alternativa C, Rede. Endereçamento lógico e roteamento entre redes distintas são funções associadas à camada de rede.",Auditoria 23/09/2026: identificação e alternativas conferidas no acervo público; explicação validada com SRC-ISO-OSI-RED-001.,
110,BUSCA-INDEPAC-RED-001-03,INDEPAC,2026,Busca temática,TI-RED-001-03 — modelo OSI,modelo OSI; sete camadas; camada de rede; enlace; transporte; sessão; apresentação; aplicação,Nenhuma questão técnica literal INDEPAC adequada foi localizada nos resultados públicos indexados consultados,Busca negativa,Pesquisa web + acervo público INDEPAC,Buscas por INDEPAC + modelo OSI + sete camadas + redes de computadores; resultados com 'IDCAP' foram descartados por serem outra banca,Autorizar questões autorais INDEPAC de quatro alternativas para TI-RED-001-03,registrado,"Editais INDEPAC de TI confirmam modelo OSI/ISO no conteúdo, mas não foi localizado item técnico literal público deste subtema.",,Auditoria 23/09/2026: busca negativa documentada; fallback autoral permitido.,,
111,QREF-QUAD-063,Quadrix,2026,CREF 11ª Região-MS/MT,Analista de Suporte em Tecnologia da Informação,Q4146459,Modelo TCP/IP; aplicação x transporte; comunicação processo a processo; correspondência com OSI,Certo/Errado,QConcursos / Gran Questões,https://www.qconcursos.com/questoes-de-concursos/disciplinas/tecnologia-da-informacao-seguranca-da-informacao/protocolo-ssl/questoes,TI-RED-001-04 — modelo TCP/IP,real localizada,"Item reúne corretamente a agregação das camadas superiores do OSI na aplicação TCP/IP, mas erra ao colocar comunicação processo a processo na aplicação; essa função pertence ao transporte.",não literal — referência real usada com paráfrase didática e explicação própria; questão integral permanece na fonte,"Resposta correta: Errado. Na arquitetura TCP/IP, a comunicação processo a processo pertence à camada de transporte. A camada de aplicação concentra serviços/protocolos de aplicação e, no mapeamento pedagógico, absorve funções de sessão e apresentação do OSI.",Auditoria 23/09/2026: questão e identificação conferidas em acervos públicos; resposta técnica validada com RFC 1122/1123.,
112,BUSCA-INDEPAC-RED-001-04,INDEPAC,2026,Busca temática,TI-RED-001-04 — modelo TCP/IP,arquitetura TCP/IP; camadas; aplicação; transporte; Internet; enlace; processo a processo,Nenhuma questão técnica literal INDEPAC adequada foi localizada nos resultados públicos indexados consultados,Busca negativa,Pesquisa web + acervo público INDEPAC,Buscas por INDEPAC + TCP/IP + camadas + transporte + aplicação + redes de computadores,Autorizar questões autorais INDEPAC de quatro alternativas para TI-RED-001-04,registrado,"Editais INDEPAC de TI cobram TCP/IP, mas a busca não encontrou item literal público sobre a arquitetura em camadas deste subtema.",,Auditoria 23/09/2026: busca negativa documentada; fallback autoral permitido.,,
113,QREF-QUAD-064,Quadrix,2026,CREF 11ª Região-MS/MT,Analista de Suporte em Tecnologia da Informação,Q4146460,Modelo OSI; access point; camada de enlace; bridge; IEEE 802.11 e 802.3,Certo/Errado,QConcursos / Gran Questões,https://www.qconcursos.com/questoes-de-concursos/questoes?examining_board_ids%5B%5D=235&page=69&per_page=5,TI-RED-001-05 — OSI x TCP/IP e dispositivos no contexto das camadas,real localizada,Item descreve AP primordialmente como dispositivo de enlace/bridge entre WLAN e infraestrutura LAN.,não literal — referência real usada com paráfrase didática e explicação própria; questão integral permanece na fonte,"Resposta correta adotada: Certo. Um access point em modo infraestrutura exerce função de ponte de camada 2 entre o domínio 802.11 e a distribuição/LAN. O equipamento também possui funções físicas de rádio, portanto 'camada 2' é a função de encaminhamento predominante, não uma negação da camada física.",Auditoria 23/09/2026: identificação conferida em QConcursos/Gran; interpretação técnica validada com IEEE 802.11-2024 e documentação IEEE de bridging.,
114,BUSCA-INDEPAC-RED-001-05,INDEPAC,2026,Busca temática,TI-RED-001-05 — OSI x TCP/IP e dispositivos no contexto das camadas,comparação OSI/TCP-IP; access point; switch; bridge; roteador; camadas,Nenhuma questão técnica literal INDEPAC adequada foi localizada nos resultados públicos indexados consultados,Busca negativa,Pesquisa web + acervo público INDEPAC,Buscas por INDEPAC + OSI/TCP-IP + access point + camada de enlace + equipamentos de rede,Autorizar questões autorais INDEPAC de quatro alternativas para TI-RED-001-05,registrado,A busca não localizou item literal público adequado; a unidade reutiliza Q4146459 e incorpora Q4146460 da Quadrix.,,Auditoria 23/09/2026: busca negativa documentada; fallback autoral permitido.,,
115,BUSCA-INDEPAC-RED-001-06,INDEPAC,2026,Busca temática,TI-RED-001-06 — revisão final e banco de questões,modelo OSI; TCP/IP; encapsulamento; topologias; dispositivos,Nenhuma questão técnica literal INDEPAC adequada foi localizada nos resultados públicos indexados consultados,Busca negativa,Pesquisa web + acervo público INDEPAC,Buscas amplas por INDEPAC + redes de computadores + modelo OSI + TCP/IP + encapsulamento; resultados IDCAP descartados por serem de outra banca,Consolidar a revisão com reutilização das questões autorais INDEPAC já criadas após buscas negativas nas unidades 01 a 05,registrado,Não foi criado novo item apenas para aumentar volume; a cobertura existente já representa os conceitos do tema.,,Revisão final 23/09/2026: busca negativa documentada; real Quadrix reutilizada sem duplicação.,,concluído
116,QREF-QUAD-065,Quadrix,2025,CFO,Analista de Desenvolvimento,Q3183729,"Tríade CIA; confidencialidade, integridade e disponibilidade como pilares",Certo/Errado,QConcursos / prova anterior,https://www.qconcursos.com/questoes-de-concursos/questoes/3aad8db7-e3,"TI-SEG-001-01 — confidencialidade, integridade e disponibilidade",real localizada,Item direto sobre a tríade CIA.,literal curto no material; questão integral permanece na fonte,Resposta correta: Certo. A tríade CIA reúne as três propriedades centrais tratadas na subunidade.,Auditoria 23/09/2026: identificação conferida no acervo público; explicação validada com NIST CSRC Glossary.,
117,QREF-QUAD-066,Quadrix,2025,CREMESE,Analista de Sistemas,Q3504812,Tríade CIA como alicerce de políticas e controles de segurança,Certo/Errado,QConcursos / prova anterior,https://www.qconcursos.com/questoes-de-concursos/provas/quadrix-2025-cremese-analista-de-sistemas/questoes?discipline_ids%5B%5D=97,"TI-SEG-001-01 — confidencialidade, integridade e disponibilidade",real localizada,Item diretamente aderente à tríade CIA.,literal curto no material; questão integral permanece na fonte,Resposta correta: Certo. A tríade é base conceitual para políticas e controles voltados à proteção de ativos.,Auditoria 23/09/2026: identificação conferida no acervo público; explicação validada com NIST CSRC Glossary.,
118,QREF-QUAD-067,Quadrix,2026,CREFITO 17ª Região,Analista de Tecnologia da Informação,Q4059492,Integridade x disponibilidade em alteração não autorizada de cadastro,Certo/Errado,QConcursos / prova anterior,https://www.qconcursos.com/questoes-de-concursos/provas/quadrix-2026-crefito-17-regiao-analista-de-tecnologia-da-informacao/questoes?page=5,"TI-SEG-001-01 — confidencialidade, integridade e disponibilidade",real localizada,Cenário distingue alteração indevida de indisponibilidade.,não literal — referência real usada com paráfrase didática; questão integral permanece na fonte,Resposta correta: Errado. Alteração não autorizada compromete integridade; disponibilidade trata de acesso e uso oportunos.,Auditoria 23/09/2026: identificação conferida no acervo público; interpretação validada com definições NIST de integrity e availability.,
119,QREF-QUAD-068,Quadrix,2023,CRM-MG,Analista de Sistemas,Q2198856,Confidencialidade x integridade; sigilo e proteção contra modificações não autorizadas,Múltipla escolha — 5 alternativas,QConcursos / prova anterior,https://www.qconcursos.com/questoes-de-concursos/questoes?discipline_ids%5B%5D=97&examining_board_ids%5B%5D=235&has_professor_commentaries=true&page=9,"TI-SEG-001-01 — confidencialidade, integridade e disponibilidade",real localizada,Questão de definições diretamente aderente ao subtema.,não literal — referência real usada com paráfrase didática; questão integral permanece na fonte,Resposta correta: alternativa B — confidencialidade e integridade.,Auditoria 23/09/2026: identificação e resposta conferidas no acervo público; explicação validada com NIST.,
120,BUSCA-INDEPAC-SEG-001-01,INDEPAC,2026,Busca temática,"TI-SEG-001-01 — confidencialidade, integridade e disponibilidade",confidencialidade / integridade / disponibilidade / segurança da informação,Nenhuma questão literal INDEPAC específica foi localizada nos resultados públicos indexados consultados,Busca negativa,Pesquisa web + acervo público INDEPAC,Buscas por INDEPAC + segurança da informação + confidencialidade + integridade + disponibilidade; resultados IDCAP descartados por serem outra banca,Autorizar questões autorais INDEPAC de quatro alternativas para TI-SEG-001-01,registrado,"Se questão real INDEPAC adequada for localizada futuramente, ela passa a ter prioridade.",,Fallback autoral permitido somente após esta busca negativa.,Auditoria 23/09/2026: busca negativa documentada; diferença INDEPAC x IDCAP conferida.,
121,QREF-QUAD-069,Quadrix,2025,CREMESE,Analista de Sistemas,Q3504813,Autenticação x criptografia; autenticação não é opcional por haver criptografia forte,Certo/Errado,QConcursos / prova anterior,https://www.qconcursos.com/questoes-de-concursos/provas/quadrix-2025-cremese-analista-de-sistemas/questoes?discipline_ids%5B%5D=97,"TI-SEG-001-02 — autenticidade, autenticação e não repúdio",real localizada,Item direto para separar autenticação de criptografia.,literal curto no material; questão integral permanece na fonte,Resposta correta: Errado. Criptografia não substitui a verificação de identidade quando autenticação é necessária.,Auditoria 23/09/2026: identificação conferida no acervo público; explicação validada com NIST Authentication.,
122,QREF-QUAD-070,Quadrix,2025,CREMESE,Analista de Sistemas,Q3504814,Autenticação x autorização; identidade x permissões,Certo/Errado,QConcursos / prova anterior,https://www.qconcursos.com/questoes-de-concursos/provas/quadrix-2025-cremese-analista-de-sistemas/questoes?discipline_ids%5B%5D=97,"TI-SEG-001-02 — autenticidade, autenticação e não repúdio",real localizada,Item diretamente aderente à distinção autenticação/autorização.,não literal — referência real usada com paráfrase didática; questão integral permanece na fonte,Resposta correta: Certo. Autenticação verifica identidade; autorização define permissões.,Auditoria 23/09/2026: identificação conferida no acervo público; distinção validada com NIST.,
123,QREF-QUAD-071,Quadrix,2026,CREFITO 17ª Região,Analista de Tecnologia da Informação,Q4059493,Assinatura digital; autoria; integridade; ausência de confidencialidade automática,Certo/Errado,QConcursos / prova anterior,https://www.qconcursos.com/questoes-de-concursos/provas/quadrix-2026-crefito-17-regiao-analista-de-tecnologia-da-informacao/questoes?page=5,"TI-SEG-001-02 — autenticidade, autenticação e não repúdio; reutilizável em criptografia",real localizada,Questão real liga autoria/integridade à assinatura e separa confidencialidade.,não literal — referência real usada com paráfrase didática; questão integral permanece na fonte,Resposta correta: Certo. Verificação da assinatura pode dar suporte à autoria/integridade sem cifrar o conteúdo.,Auditoria 23/09/2026: identificação conferida no acervo público; interpretação mantida no nível conceitual desta unidade.,
124,QREF-QUAD-072,Quadrix,2026,CRQ 5ª Região-RS,Analista de Informática,Q4219819,Assinatura digital; autenticidade; integridade; não repúdio; certificado digital,Múltipla escolha — 5 alternativas,QConcursos / prova anterior,https://www.qconcursos.com/questoes-de-concursos/disciplinas/tecnologia-da-informacao-seguranca-da-informacao/certificacao-digital-em-seguranca-da-informacao/questoes?has_professor_commentaries=true,TI-SEG-001-02 — não repúdio e autenticidade; reutilizável em criptografia,real localizada,Cenário de assinatura digital pergunta pelo elemento de validação da identidade do titular.,não literal — referência real usada com paráfrase didática; questão integral permanece na fonte,"Resposta correta: certificado digital, alternativa E. O certificado vincula identidade a informações de chave pública em infraestrutura de confiança.",Auditoria 23/09/2026: questão localizada no acervo público; aprofundamento técnico reservado à aula de criptografia.,
125,BUSCA-INDEPAC-SEG-001-02,INDEPAC,2026,Busca temática,"TI-SEG-001-02 — autenticidade, autenticação e não repúdio",autenticidade / autenticação / não repúdio / segurança da informação,Nenhuma questão literal INDEPAC específica foi localizada nos resultados públicos indexados consultados,Busca negativa,Pesquisa web + acervo público INDEPAC,https://www.qconcursos.com/questoes-de-concursos/bancas/indepac,Autorizar questões autorais INDEPAC de quatro alternativas para TI-SEG-001-02,registrado,Acervo público consultado sem item técnico verificável deste subtema; não atribuir questões de bancas homônimas ou semelhantes à INDEPAC.,,Fallback autoral permitido somente após esta busca negativa.,"Auditoria 23/09/2026: busca negativa documentada; se questão real surgir futuramente, ela terá prioridade.",
126,QREF-QUAD-073,Quadrix,2024,CREFITO 8ª Região-PR,Analista de Sistemas,Q2500059,Vulnerabilidade como fraqueza explorável por ameaça,Certo/Errado,QConcursos / prova anterior,https://www.qconcursos.com/questoes-de-concursos/disciplinas/tecnologia-da-informacao-seguranca-da-informacao/analise-de-vulnerabilidade-e-gestao-de-riscos/questoes?page=13,"TI-SEG-001-03 — ameaça, vulnerabilidade, risco e controles",real localizada,Questão diretamente aderente à relação vulnerabilidade/ameaça.,não literal — referência real usada com paráfrase didática; questão integral permanece na fonte,Resposta correta: Certo. Vulnerabilidade é uma fraqueza que pode ser explorada ou acionada por uma ameaça.,Auditoria 23/09/2026: identificação conferida no acervo público; explicação validada com NIST Vulnerability e Threat.,
127,QREF-QUAD-074,Quadrix,2024,CREFITO 8ª Região-PR,Analista de Sistemas,Q2500058,Impacto como efeitos adversos da exploração de vulnerabilidade por ameaça,Certo/Errado,QConcursos / prova anterior,https://www.qconcursos.com/questoes-de-concursos/disciplinas/tecnologia-da-informacao-seguranca-da-informacao/analise-de-vulnerabilidade-e-gestao-de-riscos/questoes?page=13,"TI-SEG-001-03 — ameaça, vulnerabilidade, risco e controles",real localizada,Questão diretamente aderente ao conceito de impacto.,não literal — referência real usada com paráfrase didática; questão integral permanece na fonte,Resposta correta: Certo. Impacto representa a consequência adversa da materialização do cenário.,Auditoria 23/09/2026: identificação conferida no acervo público; explicação revisada no nível conceitual da unidade.,
128,QREF-QUAD-075,Quadrix,2025,CRM-ES,Analista de Tecnologia da Informação,Q4240743,"Controle como medida técnica, física ou administrativa para reduzir riscos",Múltipla escolha — 5 alternativas,QConcursos / prova anterior,https://www.qconcursos.com/questoes-de-concursos/disciplinas/tecnologia-da-informacao-seguranca-da-informacao/controles-de-seguranca/questoes?page=5,TI-SEG-001-03 — controles,real localizada,Questão real pede o conceito de medida destinada à redução/modificação de riscos.,não literal — referência real usada com paráfrase didática; questão integral permanece na fonte,Resposta correta: alternativa D — controle.,Auditoria 23/09/2026: identificação e resposta conferidas no acervo público; definição validada com NIST Security Control.,
129,QREF-QUAD-076,Quadrix,2026,CREF 11ª Região-MS/MT,Analista de Suporte em Tecnologia da Informação,Q4146482,Risco inerente x risco residual após controles,Certo/Errado,QConcursos / prova anterior,https://www.qconcursos.com/questoes-de-concursos/questoes/adfd79c5-74,TI-SEG-001-03 — risco e controles,real localizada,Questão real distingue risco anterior aos controles e parcela remanescente após sua aplicação.,não literal — referência real usada com paráfrase didática; questão integral permanece na fonte,Resposta correta: Certo. Risco inerente precede controles; risco residual é a exposição remanescente após tratamento.,Auditoria 23/09/2026: identificação conferida no acervo público; conceito usado apenas como apoio nesta unidade.,
130,BUSCA-INDEPAC-SEG-001-03,INDEPAC,2026,Busca temática,"TI-SEG-001-03 — ameaça, vulnerabilidade, risco e controles",ameaça / vulnerabilidade / risco / controles / segurança da informação,Nenhuma questão literal INDEPAC específica foi localizada nos resultados públicos indexados consultados,Busca negativa,Pesquisa web + acervo público INDEPAC,https://www.qconcursos.com/questoes-de-concursos/bancas/indepac,Autorizar questões autorais INDEPAC de quatro alternativas para TI-SEG-001-03,registrado,Acervo público consultado sem item técnico verificável deste subtema.,,Fallback autoral permitido somente após esta busca negativa.,"Auditoria 23/09/2026: busca negativa documentada; se questão real surgir futuramente, ela terá prioridade.",
131,BUSCA-INDEPAC-SEG-001-04,INDEPAC,2026,Busca temática ampla,TI-SEG-001-04 — revisão final e banco de questões,segurança da informação / CIA / autenticidade / autenticação / não repúdio / vulnerabilidade / risco / controles,Nenhuma questão literal INDEPAC adequada ao recorte técnico foi localizada na revisão ampla final,Busca negativa,Pesquisa web + acervo público INDEPAC,https://www.qconcursos.com/questoes-de-concursos/bancas/indepac,Validar o gate de banca da revisão final; reutilizar os seis fallbacks autorais já criados após buscas negativas específicas,registrado,Resultados de IDCAP foram descartados porque IDCAP e INDEPAC são bancas diferentes.,,Nenhum novo item autoral foi criado apenas para aumentar volume; o conjunto existente já cobre as lacunas INDEPAC do tema.,Revisão final 23/09/2026: busca ampla negativa documentada; questões reais Quadrix e fallbacks INDEPAC das unidades 01 a 03 reutilizados.,
132,QREF-QUAD-077,Quadrix,2025,CFO,Analista de Desenvolvimento,Q3183735,Governança de TI não é responsabilidade exclusiva da equipe de tecnologia,Certo/Errado,QConcursos / caderno de prova,https://www.qconcursos.com/questoes-de-concursos/disciplinas/tecnologia-da-informacao-governanca-de-ti/conceitos-basicos-em-governanca-de-ti/questoes?page=8,TI-GOV-001-01 — governança x gestão,real localizada,Item explora responsabilidade organizacional da governança.,literal curto no material; questão integral permanece na fonte,"Resposta correta: Errado. Governança envolve alta administração, partes interessadas, direção, riscos, valor e responsabilidades além da equipe técnica.",Auditoria 23/09/2026: item conferido em caderno/acervo público; explicação apoiada por ISACA e ISO/IEC 38500:2024.,
133,QREF-QUAD-078,Quadrix,2025,CFO,Analista de Desenvolvimento,Q3183737,"Alinhamento de objetivos tecnológicos e estratégicos; valor, recursos e riscos",Certo/Errado,QConcursos / caderno de prova,https://www.qconcursos.com/questoes-de-concursos/disciplinas/tecnologia-da-informacao-governanca-de-ti/conceitos-basicos-em-governanca-de-ti/questoes?page=8,TI-GOV-001-01 — governança x gestão,real localizada,Item diretamente aderente a alinhamento e geração de valor.,não literal — referência real usada com resumo didático; questão integral permanece na fonte,"Resposta correta: Certo. Governança conecta I&T aos objetivos organizacionais e considera valor, recursos e riscos.",Auditoria 23/09/2026: questão conferida no acervo público; explicação alinhada a fontes oficiais.,
134,QREF-QUAD-079,Quadrix,2025,CFO,Analista de Desenvolvimento,Q3183734,Frameworks não garantem automaticamente sucesso,Certo/Errado,QConcursos / caderno de prova,https://www.qconcursos.com/questoes-de-concursos/disciplinas/tecnologia-da-informacao-governanca-de-ti/itil/questoes?has_professor_commentaries=true&page=11,TI-GOV-001-01 — papel de frameworks,real localizada,Item útil para impedir leitura determinista de frameworks.,literal curto no material; questão integral permanece na fonte,"Resposta correta: Errado. Referenciais oferecem orientação e estrutura, mas resultado depende da implementação e do contexto.",Auditoria 23/09/2026: identificação conferida no acervo público; explicação própria.,
135,QREF-QUAD-080,Quadrix,2025,CFO,Analista de Desenvolvimento,Q3183738,"Complementaridade de ITIL, PMBOK e COBIT em governança eficaz",Certo/Errado,QConcursos / caderno de prova,https://www.qconcursos.com/questoes-de-concursos/questoes?examining_board_ids%5B%5D=235&has_professor_commentaries=true&page=362,TI-GOV-001-01 — complementaridade de referenciais,real localizada,"Item relaciona conformidade, inovação e frameworks complementares.",não literal — referência real usada com resumo didático; questão integral permanece na fonte,Resposta correta: Certo. Referenciais de escopos distintos podem coexistir para necessidades estratégicas e operacionais.,Auditoria 23/09/2026: questão conferida no acervo público; explicação ressalva que complementaridade não significa equivalência.,
136,BUSCA-INDEPAC-GOV-001-01,INDEPAC,2026,Busca temática,TI-GOV-001-01 — governança x gestão e papel de ITIL/COBIT,governança de TI / gestão de TI / ITIL / COBIT / gestão de serviços,Nenhuma questão técnica literal INDEPAC adequada foi localizada nos resultados públicos indexados consultados,Busca negativa,Pesquisa web + acervo público INDEPAC,https://www.qconcursos.com/questoes-de-concursos/bancas/indepac,Autorizar questões autorais INDEPAC de quatro alternativas para TI-GOV-001-01,registrado,"Acervo INDEPAC consultado possui informática geral, mas a busca não encontrou item verificável de governança/ITIL/COBIT.",,Fallback autoral permitido somente após esta busca negativa.,"Auditoria 23/09/2026: busca específica documentada; se surgir questão real, ela terá prioridade.",
137,QREF-QUAD-081,Quadrix,2025,CRP-SP,Especialista em Gestão — Tecnologia da Informação e Comunicação,Q3606739,COBIT 2019 — governança x gestão; falsa exclusividade da alta administração e Service Desk,Certo/Errado,QConcursos / prova anterior,https://www.qconcursos.com/questoes-de-concursos/disciplinas/tecnologia-da-informacao-governanca-de-ti/cobit-2019/questoes?has_professor_commentaries=true&page=2,TI-GOV-001-02 — COBIT,real localizada,Item explora separação governança/gestão sem reduzi-las a atores exclusivos.,não literal — referência real usada com explicação própria,"Resposta correta: Errado. EDM é governança; APO, BAI, DSS e MEA são gestão, sem equivaler gestão exclusivamente a Service Desk.",Auditoria 23/09/2026: questão conferida no acervo público; explicação validada com ISACA COBIT 2019.,
138,QREF-QUAD-082,Quadrix,2025,CRP-SP,Especialista em Gestão — Tecnologia da Informação e Comunicação,Q3606740,COBIT 2019 — fatores de design e objetivos de governança/gestão como elementos estruturais,Certo/Errado,QConcursos / prova anterior,https://www.qconcursos.com/questoes-de-concursos/questoes/d60847ce-93,TI-GOV-001-02 — COBIT,real localizada,Item nega elementos centrais do COBIT 2019.,não literal — referência real usada com explicação própria,Resposta correta: Errado. O COBIT 2019 incorpora fatores de design e objetivos de governança e gestão no desenho do sistema.,Auditoria 23/09/2026: identificação conferida no acervo público; explicação validada com ISACA.,
139,QREF-QUAD-083,Quadrix,2025,CRMV-GO,Analista Administrativo,Q3812681,COBIT 2019 — design factors e adaptação do sistema de governança,Certo/Errado,QConcursos / prova anterior,https://www.qconcursos.com/questoes-de-concursos/questoes?institute_ids%5B%5D=8080,TI-GOV-001-02 — COBIT,real localizada,Questão real diretamente aderente à personalização por fatores de design.,literal curto no material; questão integral permanece na fonte,Resposta correta: Certo. Fatores de design ajudam a adaptar prioridades e desenho do sistema ao contexto da organização.,Auditoria 23/09/2026: questão conferida no acervo público; explicação validada com ISACA.,
