,ID_CONCURSO,Órgão,Cargo,Banca,Local,Inscrição início,Inscrição fim,Data da prova,Status,Vagas,Salário base,Benefícios principais,Jornada,Estrutura objetiva,Discursiva,Edital oficial,Pasta Drive,Observações
0,CRBIO01-2026-ATI,CRBio-01,Analista – Analista de Tecnologia da Informação,Instituto Quadrix,São Paulo/SP,21/09/2026,21/10/2026,29/11/2026,inscrições abertas,"30 CR (18 AC, 2 PcD, 8 PN, 1 PI, 1 PQ)",7181.5,VR R$ 1.540; VA R$ 950; plano de saúde; plano de carreira; vale-transporte,40h/semana,120 itens: 40 básicos + 30 complementares + 50 específicos,20–30 linhas sobre conhecimentos específicos,https://anexos-r2.selecao.net.br/uploads/861/concursos/3071/anexos/1afe4f0b-7113-4dad-bf04-0c578b3fd24a.pdf,1GUtGFzXVMp1PK9VDS_fueuTiwPpk_1lW,Prova à tarde; banca Certo/Errado com penalização por erro.
1,SETEC-2026-ATI,SETEC – Serviços Técnicos Gerais,Analista Técnico (Informática),INDEPAC,Campinas/SP,08/09/2026,04/12/2026,17/01/2027,inscrições abertas,1 vaga + CR,8285.32,Vale-alimentação conforme edital,36h/semana ou até 180h/mês em escala,40 questões: 10 Português + 10 Matemática + 20 específicos,1 questão teórico-prática,https://anexos-r2.selecao.net.br/uploads/815/concursos/109/anexos/52b446b1-6df2-4a0c-a457-2215b9f5b58f.pdf,14XvemdkwUmOWHQDcNtVgQglY03Nbdjab,Prova em Campinas; objetiva de múltipla escolha com 4 alternativas.
,ID_TÓPICO,Disciplina,Assunto,Subassunto / escopo,CRBio,SETEC,Cobertura,Prioridade inicial,Fase,Status editorial,Observação
84,SRC-MYSQL84-AUTOINC-024,MySQL 8.4 — AUTO_INCREMENT,Documentação técnica oficial,P1,Oracle / MySQL,https://dev.mysql.com/doc/refman/8.4/en/example-auto-increment.html,MySQL 8.4,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-24,CRBIO01-2026-ATI; SETEC-2026-ATI,AUTO_INCREMENT para geração automática de identificadores,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Comparar com identity/sequence sem tratar como sintaxe universal.
85,SRC-PG18-INFOSCHEMA-024,PostgreSQL 18 — information_schema.tables,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/infoschema-tables.html,PostgreSQL 18.6,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-24,CRBIO01-2026-ATI; SETEC-2026-ATI,Metadados portáveis via information_schema.tables,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Base para explicar por que ALL_TABLES não é catálogo PostgreSQL.
86,SRC-PG18-CATALOG-024,PostgreSQL 18 — System Catalogs,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/catalogs.html,PostgreSQL 18.6,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-24,CRBIO01-2026-ATI; SETEC-2026-ATI,pg_catalog e catálogos específicos do PostgreSQL,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Diferenciar information_schema portável e pg_catalog específico.
87,SRC-PG18-LIMIT-024,PostgreSQL 18 — LIMIT and OFFSET,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/queries-limit.html,PostgreSQL 18.6,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-24,CRBIO01-2026-ATI; SETEC-2026-ATI,"LIMIT, OFFSET, necessidade de ORDER BY determinístico e custo de OFFSET alto",11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Fonte-base para paginação PostgreSQL.
88,SRC-PG18-SELECT-DIALECT-024,PostgreSQL 18 — SELECT,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/sql-select.html,PostgreSQL 18.6,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-24,CRBIO01-2026-ATI; SETEC-2026-ATI,"LIMIT, OFFSET, FETCH FIRST/NEXT, WITH TIES e sintaxe SELECT PostgreSQL",11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,PostgreSQL também suporta FETCH em SELECT.
89,SRC-MS-OFFSETFETCH-024,Microsoft Learn — ORDER BY / OFFSET / FETCH,Documentação técnica oficial,P1,Microsoft,https://learn.microsoft.com/en-us/sql/t-sql/queries/select-order-by-clause-transact-sql?view=sql-server-ver17,SQL Server ver17,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-24,CRBIO01-2026-ATI; SETEC-2026-ATI,OFFSET/FETCH para paginação no SQL Server,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,No SQL Server OFFSET/FETCH pertence a ORDER BY.
90,SRC-QUAD-DISC-GUIDE-001,Quadrix — Informações sobre a prova discursiva,Orientação oficial da banca,P1,Instituto Quadrix,https://ajuda.quadrix.org.br/pt-BR/articles/8185658-informacoes-sobre-a-prova-discursiva,2025/atual,23/09/2026,ativo,Discursivas,TI-BD-003-27,CRBIO01-2026-ATI,"Critérios gerais: conhecimento técnico aplicado, formalidade, explicação, comparação, causa/efeito, análise, síntese e conclusão",11_FONTES/01_BANCAS/Quadrix,Fonte-base para espelho e checklist discursivo.
91,SRC-QUAD-DISC-DATAPREV-2012,Quadrix 2012 — DATAPREV — Perfil Banco de Dados — Prova discursiva,Prova anterior,P1,Instituto Quadrix,https://www.estudegratis.com.br/images/provas/23916-quadrix-2012-dataprev-analista-de-tecnologia-da-informacao-banco-de-dados-prova.pdf,2012,23/09/2026,ativo,Discursivas / Banco de Dados,TI-BD-003-27,CRBIO01-2026-ATI,"Questão real: Oracle, separação entre estrutura física e lógica",11_FONTES/02_PROVAS_ANTERIORES/Quadrix,Usar como treino real.
92,SRC-QUAD-DISC-CFO-2022,Quadrix 2022 — CFO — Analista de Desenvolvimento — Discursiva,Prova anterior,P1,Instituto Quadrix,https://arquivos.qconcursos.com/prova/arquivo_prova/89039/quadrix-2022-cfo-analista-de-desenvolvimento-de-sistemas-e-informacao-prova.pdf,2022,23/09/2026,ativo,Discursivas / Banco de Dados,TI-BD-003-27,CRBIO01-2026-ATI,"Questão real Oracle: esquema/usuário, índices, banco x instância",11_FONTES/02_PROVAS_ANTERIORES/Quadrix,Usar como treino real.
93,SRC-QUAD-DISC-CREA-2023,Quadrix 2023 — CREA-GO — Analista de Área TI — Discursiva PostgreSQL,Prova anterior,P1,Instituto Quadrix,https://quadrix.org.br/informacoes/1099/,2023,23/09/2026,ativo,Discursivas / PostgreSQL,TI-BD-003-27,CRBIO01-2026-ATI,"Questão real: CREATE DATABASE, tablespace, esquema e tipos PostgreSQL",11_FONTES/02_PROVAS_ANTERIORES/Quadrix,Página oficial disponibiliza prova e padrão de resposta.
94,SRC-INDEPAC-DISC-FORMAT-001,INDEPAC — padrão de prova teórico-prática,Edital / padrão da banca,P1,INDEPAC,https://www.pedrodetoledo.sp.gov.br/site/public/publicacoes/noticia/concurso-publico-n-001-2023,2023,23/09/2026,ativo,Discursivas,TI-BD-003-27,SETEC-2026-ATI,Uma questão teórico-prática vinculada ao conteúdo programático,11_FONTES/01_BANCAS/INDEPAC,Calibração de formato; não é prova de TI.
95,SRC-PG18-PL-024,PostgreSQL 18 — Procedural Languages,Documentação técnica oficial,P1,PostgreSQL Global Development Group,https://www.postgresql.org/docs/18/xplang.html,PostgreSQL 18,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-24,CRBIO01-2026-ATI; SETEC-2026-ATI,"PL/pgSQL, PL/Python e extensibilidade por linguagens procedurais; valida Q3640726",11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,PL/Python depende da linguagem/extensão instalada; não tratar disponibilidade operacional como independente da instalação.
96,SRC-MS-ISNULL-PRED-024,Microsoft Learn — IS [NOT] NULL (Transact-SQL),Documentação técnica oficial,P1,Microsoft,https://learn.microsoft.com/en-us/sql/t-sql/queries/is-null-transact-sql?view=sql-server-ver17,SQL Server ver17,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-24,CRBIO01-2026-ATI; SETEC-2026-ATI,Predicado IS NULL / IS NOT NULL em filtros; apoio à auditoria de Q1297222,11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,Não confundir o predicado IS NULL com a função T-SQL ISNULL().
97,SRC-MS-ISNULL-FUNC-024,Microsoft Learn — ISNULL (Transact-SQL),Documentação técnica oficial,P1,Microsoft,https://learn.microsoft.com/en-us/sql/t-sql/functions/isnull-transact-sql?view=sql-server-ver17,SQL Server ver17,23/09/2026,ativo,Banco de Dados / SQL,TI-BD-003-24,CRBIO01-2026-ATI; SETEC-2026-ATI,"Função ISNULL(check_expression, replacement_value); contraste com o predicado IS NULL",11_FONTES/03_DOCUMENTACAO_TECNICA_OFICIAL/Banco de Dados — SQL,ISNULL() substitui NULL por outro valor; não é a sintaxe do predicado de teste de nulidade.
,Categoria,Código,Definição,Exemplos,Regra de uso
0,Hierarquia,P1,Fonte primária oficial ou normativa,Edital/retificação; lei/decreto; RFC; norma oficial; documentação oficial de produto/framework; publicação do órgão competente,Tem precedência sobre todas as demais. Obrigatória para afirmações normativas e especificações quando disponível.
1,Hierarquia,P2,Fonte institucional oficial explicativa,"Manuais, guias, FAQs, cartilhas e cursos oficiais de órgãos, fabricantes, fundações ou mantenedores",Usar para explicar e contextualizar P1; não contrariar P1.
2,Hierarquia,S1,Fonte secundária técnica confiável,"Livros reconhecidos, universidades, publicações acadêmicas, editoras técnicas e materiais de instituições consolidadas","Boa para didática e aprofundamento. Em tema atual/normativo, confirmar em P1/P2."
3,Hierarquia,C1,Fonte complementar,"Artigos técnicos, cursos, vídeos do YouTube, blogs especializados e materiais de professores","Pode enriquecer exemplos, explicações e revisão. Não deve ser a única base de uma afirmação crítica."
4,Hierarquia,D1,Fonte de descoberta,"Fóruns, comunidades, posts, resumos de IA e páginas sem autoridade clara","Usar apenas para encontrar pistas, dúvidas ou exemplos. Nunca tratar como fonte factual final."
5,Regra,R01,Toda aula deve declarar os IDs das fontes usadas,Campo source_ids nos metadados da aula,Obrigatório antes de entrar na fila do Work.
6,Regra,R02,Conteúdo normativo deve usar a fonte oficial correspondente,Leis no portal oficial; edital/retificação da banca/órgão; norma no mantenedor oficial,"Se houver divergência com material didático, prevalece a fonte oficial."
7,Regra,R03,Conteúdo técnico deve preferir especificação e documentação oficial,RFCs; documentação Linux/Microsoft/PostgreSQL; páginas oficiais ITIL/COBIT quando aplicável,"Material secundário pode simplificar, mas fatos técnicos devem ser conferidos."
8,Regra,R04,Fonte complementar não substitui a fonte-base,"YouTube, blogs, apostilas, artigos e cursos","Vídeos entram como apoio à aprendizagem, não como única sustentação da aula."
9,Regra,R05,Verificar atualização antes da publicação,Registrar versão/data e data de verificação,"Se a fonte estiver desatualizada, substituir ou sinalizar explicitamente."
10,Regra,R06,Fontes superadas não são apagadas,Mover ou registrar em 10_FONTES_SUPERADAS_E_ARQUIVO,Preservar histórico e vínculo com conteúdos antigos.
11,Regra,R07,Evitar reprodução extensa de material protegido,Parafrasear e produzir explicação original; usar trechos breves somente quando necessários,"Normas, livros, cursos e questões podem ter proteção autoral."
12,Regra,R08,Questões de prova são fonte de estilo e incidência,Provas/gabaritos oficiais em 04_BANCAS_PROVAS_E_GABARITOS,Não copiar bancos proprietários; produzir questões próprias ou usar itens oficiais conforme permitido.
13,Regra,R09,"Imagens externas são referência, não padrão de cópia",08_IMAGENS_E_DIAGRAMAS_REFERENCIA,Preferir gerar diagramas originais para as aulas.
14,Regra,R10,Toda afirmação temporalmente sensível deve ser revalidada,"Leis alteradas, versões de software, frameworks, editais e retificações",Não confiar apenas em uma fonte antiga porque já está no Drive.
15,Fluxo,F01,Novo conteúdo,Edital → tópicos → busca em FONTES → selecionar P1/P2 → complementar com S1/C1 → produzir aula → revisão → mídia → fila Work,Registrar source_ids e data de verificação.
16,Fluxo,F02,Nova fonte,Cadastrar ID permanente → classificar nível → salvar/linkar na pasta correta → relacionar aos IDs de conteúdo,Uma fonte pode atender vários conteúdos e concursos.
17,Fluxo,F03,Fonte alterada,Registrar nova versão; marcar a anterior como superada; identificar aulas impactadas,"Disparar revisão incremental, nunca reescrever toda a biblioteca sem necessidade."
,ID_PAI,ID_SEÇÃO,Subtema,Escopo de cobertura,Profundidade,Teoria,Exemplos,Questões,Mídia,Fontes,Status,Critério para concluir,Pesquisa bancas,Status bancas
0,TI-BD-003,TI-BD-003-01,Fundamentos de SQL,Papel do SQL; padrões; portabilidade; dialetos; DQL/DML como classificação didática; comandos cobertos no edital,Completo para concurso,concluída,concluídos,concluídas,concluída — mídia geral do tema,concluídas,concluído,Explicar conceitos sem generalizar sintaxe específica de um SGBD e registrar diferenças relevantes.,Auditoria retroativa requerida pelo novo padrão; concluir antes do fechamento global de TI-BD-003.,concluído
1,TI-BD-003,TI-BD-003-02,SELECT e expressões,SELECT/FROM; seleção de colunas; *; aliases; literais; expressões aritméticas; CASE; CAST; COALESCE/NULLIF como conceitos portáveis,Aprofundado,concluída,concluídos,concluídas,concluída — mídia geral do tema + vídeos,concluídas,concluído,"Cobrir sintaxe, semântica, exemplos progressivos e pegadinhas.",Auditoria retroativa requerida pelo novo padrão; concluir antes do fechamento global de TI-BD-003.,concluído
2,TI-BD-003,TI-BD-003-03,WHERE e operadores,Comparação; AND/OR/NOT; precedência; parênteses; filtros compostos; operadores relacionais,Aprofundado,concluída,concluídos,concluídas,concluída — mídia geral do tema + vídeos,concluídas,concluído,Incluir precedência lógica e análise de condições complexas.,Auditoria retroativa requerida pelo novo padrão; concluir antes do fechamento global de TI-BD-003.,concluído
3,TI-BD-003,TI-BD-003-04,Predicados e NULL,IN; NOT IN; BETWEEN; LIKE; curingas; ESCAPE; IS NULL; IS NOT NULL; lógica ternária TRUE/FALSE/UNKNOWN,Aprofundado,concluída,concluídos,concluídas,concluída — mídia geral do tema + vídeos,concluídas,concluído,"Explicar armadilhas com NULL, especialmente NOT IN e comparações.",Auditoria retroativa requerida pelo novo padrão; concluir antes do fechamento global de TI-BD-003.,concluído
4,TI-BD-003,TI-BD-003-05,DISTINCT e ORDER BY,DISTINCT em uma/múltiplas expressões; ASC/DESC; múltiplas chaves; aliases; ordenação de NULL e diferenças entre SGBDs,Aprofundado,concluída,concluídos,concluídas,concluída — mídia geral do tema + vídeos,concluídas,concluído,Distinguir regra SQL comum de comportamento dependente de dialeto.,Auditoria retroativa requerida pelo novo padrão; concluir antes do fechamento global de TI-BD-003.,concluído
5,TI-BD-003,TI-BD-003-06,Funções escalares,"Texto, numéricas, datas/horas, conversões; funções comuns; diferenças de nomes/sintaxe entre PostgreSQL, SQL Server e outros",Conceitual + comparativo,concluída,concluídos,concluídas,concluída — mídia geral do tema + vídeos,concluídas,concluído,Ensinar categorias e funções recorrentes sem transformar dialeto específico em padrão universal.,Auditoria retroativa requerida pelo novo padrão; concluir antes do fechamento global de TI-BD-003.,concluído
6,TI-BD-003,TI-BD-003-07,Agregações,"COUNT(*), COUNT(expr), COUNT(DISTINCT); SUM; AVG; MIN; MAX; NULL; agregação sem linhas; agregações sobre expressões",Aprofundado,concluída,concluídos,concluídas,concluída — mídia geral do tema + vídeos,concluídas,concluído,"Cobrir semântica de NULL, DISTINCT e resultados de conjuntos vazios.",Auditoria retroativa requerida pelo novo padrão; concluir antes do fechamento global de TI-BD-003.,concluído
7,TI-BD-003,TI-BD-003-08,GROUP BY e HAVING,Agrupamento simples e múltiplo; colunas agrupadas; agregações; diferença WHERE x HAVING; erros típicos,Aprofundado,concluída,concluídos,concluídas,concluída — mídia geral do tema + vídeos,concluídas,concluído,Resolver consultas completas e itens de prova com filtros antes/depois do agrupamento.,Auditoria retroativa requerida pelo novo padrão; concluir antes do fechamento global de TI-BD-003.,concluído
8,TI-BD-003,TI-BD-003-09,JOINs fundamentais,"INNER, LEFT, RIGHT, FULL, CROSS; equijoin; condição ON; aliases; cardinalidade; self join",Aprofundado,concluída,concluídos,concluídas,concluída — mídia geral do tema + vídeos,concluídas,concluído,Mostrar resultados linha a linha e diferenças entre tipos de junção.,Auditoria retroativa requerida pelo novo padrão; concluir antes do fechamento global de TI-BD-003.,concluído
9,TI-BD-003,TI-BD-003-10,JOINs — armadilhas avançadas,ON x WHERE em OUTER JOIN; múltiplas junções; duplicação de linhas; chaves não únicas; filtros no lado opcional,Aprofundado,concluída,concluídos,concluídas,concluída — mídia geral do tema + vídeos,concluídas,concluído,Incluir exemplos que mudam resultado ao mover predicado de ON para WHERE.,Auditoria retroativa requerida pelo novo padrão; concluir antes do fechamento global de TI-BD-003.,concluído
10,TI-BD-003,TI-BD-003-11,Subconsultas,"Subquery escalar, de coluna, de linha e tabela; subquery em WHERE/FROM/SELECT quando suportado; correlação conceitual",Aprofundado,concluída,concluídos,concluídas,concluída — mídia geral do tema + vídeos,concluídas,concluído,Cobrir formas mais cobradas e restrições/erros comuns.,Auditoria retroativa requerida pelo novo padrão; concluir antes do fechamento global de TI-BD-003.,concluído
11,TI-BD-003,TI-BD-003-12,"EXISTS, IN, ANY/ALL e correlação",EXISTS/NOT EXISTS; IN/NOT IN; ANY/SOME/ALL; subconsultas correlacionadas; armadilha de NULL,Aprofundado,concluída,concluídos,concluídas,concluída — mídia geral do tema + vídeos,concluídas,concluído,Comparar semântica e identificar casos em que NOT IN com NULL surpreende.,Auditoria retroativa requerida pelo novo padrão; concluir antes do fechamento global de TI-BD-003.,concluído
12,TI-BD-003,TI-BD-003-13,Operações de conjunto,"UNION, UNION ALL, INTERSECT, EXCEPT; compatibilidade de colunas; duplicidades; ordenação final",Aprofundado,concluída,concluídos,concluídas,concluída — mídia geral do tema + vídeos,concluídas,concluído,Diferenciar UNION de UNION ALL e regras de combinação.,Auditoria retroativa requerida pelo novo padrão; concluir antes do fechamento global de TI-BD-003.,concluído
13,TI-BD-003,TI-BD-003-14,CTEs — WITH,CTE não recursiva; legibilidade; múltiplas CTEs; noções de CTE recursiva; diferenças de implementação,Intermediário,concluída,concluídos,concluídas,concluída — mídia geral do tema + vídeos,concluídas,concluído,Cobrir conceito e sintaxe geral; sinalizar detalhes específicos de dialeto.,Auditoria retroativa requerida pelo novo padrão; concluir antes do fechamento global de TI-BD-003.,concluído
14,TI-BD-003,TI-BD-003-15,Funções de janela,"OVER; PARTITION BY; ORDER BY; ROW_NUMBER, RANK, DENSE_RANK; agregação como janela; diferença para GROUP BY",Intermediário/avançado,concluída,concluídos,concluídas,concluída — mídia geral do tema + vídeos,concluídas,concluído,Dar cobertura suficiente para reconhecer e analisar consultas de concurso.,Quadrix: busca específica por ROW_NUMBER/RANK/PARTITION BY sem questão localizada; INDEPAC: idem. Busca negativa registrada em QUESTOES_BANCAS; treino autoral calibrado criado.,concluído
15,TI-BD-003,TI-BD-003-16,INSERT,VALUES; lista de colunas; múltiplas linhas; INSERT ... SELECT; DEFAULT/NULL; efeito de restrições,Aprofundado,concluída,concluídos,concluídas,concluída — mídia geral do tema + vídeos,concluídas,concluído,Incluir erros por quantidade/tipo de colunas e relação com constraints.,"Quadrix: Q825040, Q2551857 e Q3438176 localizadas e comentadas. INDEPAC: busca específica sem questão literal; BUSCA-INDEPAC-SQL-16 registrada e fallback autoral de 4 alternativas criado.",concluído
16,TI-BD-003,TI-BD-003-17,UPDATE,SET; múltiplas colunas; expressões; WHERE; subconsultas; atualização em massa; diferenças de UPDATE com JOIN/FROM por dialeto,Aprofundado,concluída,concluídos,concluídas,concluída — mídia geral do tema + vídeos,concluídas,concluído,Separar SQL comum de extensões do SGBD e explorar riscos de ausência de WHERE.,Quadrix: Q2551858 e Q2509343 localizadas e comentadas. INDEPAC: BUSCA-INDEPAC-SQL-17 negativa documentada; fallback autoral criado.,concluído
17,TI-BD-003,TI-BD-003-18,DELETE,DELETE com WHERE; exclusão total de linhas; comparação conceitual com TRUNCATE e DROP; integridade referencial,Aprofundado,concluída,concluídos,concluídas,concluída — mídia geral do tema + vídeos,concluídas,concluído,"Deixar claras diferenças de finalidade, estrutura e integridade.",Quadrix: Q2551859 e Q3438179 localizadas e comentadas. INDEPAC: BUSCA-INDEPAC-SQL-18 negativa documentada; fallback autoral criado.,concluído
18,TI-BD-003,TI-BD-003-19,MERGE e upsert,MERGE no padrão SQL; ideia de UPSERT; ON CONFLICT / MERGE / equivalentes por SGBD; portabilidade,Complementar relevante,concluída,concluídos,concluídas,concluída — mídia geral do tema + vídeos,concluídas,concluído,Ensinar conceito e reconhecer sintaxes sem exigir memorização de extensões fora do edital.,"Quadrix: Q3274778 real sobre MERGE localizada e comentada; ON CONFLICT/upsert sem questão específica, BUSCA-QUAD-UPSERT-001 registrada e fallback autoral criado. INDEPAC: BUSCA-INDEPAC-SQL-19 negativa documentada; fallback autoral criado.",concluído
19,TI-BD-003,TI-BD-003-20,DML e transações,"COMMIT, ROLLBACK, SAVEPOINT; atomicidade da unidade de trabalho; autocommit; impacto prático em INSERT/UPDATE/DELETE",Conceitual aplicado,concluída,concluídos,concluídas,concluída — mídia geral do tema + vídeos,concluídas,concluído,Cobrir apenas a ligação necessária com manipulação; aprofundamento administrativo fica em TI-BD-004.,"Quadrix: Q509895 e Q3438123 reais sobre transações/ACID localizadas e comentadas; SAVEPOINT/autocommit sem questão específica, BUSCA-QUAD-SAVEPOINT-001 registrada e fallback autoral criado. INDEPAC: BUSCA-INDEPAC-SQL-20 negativa documentada; fallback autoral criado.",concluído
20,TI-BD-003,TI-BD-003-21,Restrições e efeitos na manipulação,"PK, FK, UNIQUE, NOT NULL, CHECK e DEFAULT como fatores que podem aceitar/rejeitar DML",Conceitual aplicado,concluída,concluídos,concluídas,concluída — mídia geral do tema + vídeos,concluídas,concluído,Não duplicar modelagem; focar no efeito das constraints sobre INSERT/UPDATE/DELETE.,"Quadrix: Q1743360, Q1743361, Q1104520, Q3469752, Q1787593, Q823702, Q823705 e Q1083415 reais. DEFAULT/NULL em UNIQUE: BUSCA-QUAD-DEFAULT-001 negativa e fallback autoral. INDEPAC: BUSCA-INDEPAC-SQL-21 negativa e fallback autoral.",concluído
21,TI-BD-003,TI-BD-003-22,Semântica de resultados,Duplicidades; cardinalidade; NULL; produto cartesiano; multiplicação de linhas; previsibilidade de resultados,Aprofundado,concluída,concluídos,concluídas,concluída — mídia geral do tema + vídeos,concluídas,concluído,Aluno deve prever o resultado de consultas sem executá-las.,"Quadrix: Q605068 e Q4300118 reais; reutilizadas Q959626, 4211659, Q3812664, Q3101991 e Q825051. INDEPAC: BUSCA-INDEPAC-SQL-22 negativa e fallback autoral.",concluído
22,TI-BD-003,TI-BD-003-23,Ordem lógica e otimização,FROM/JOIN → WHERE → GROUP BY → HAVING → SELECT → DISTINCT → ORDER BY; ordem lógica x plano físico,Aprofundado,concluída,concluídos,concluídas,concluída — mídia geral do tema + vídeos,concluídas,concluído,"Incluir alias, agregações e consequências da ordem lógica em questões.","Quadrix: Q4059500, Q4059502, Q3183816, Q3183747 e Q3535940 reais e comentadas; reutilizadas questões de WHERE/HAVING/ORDER BY. INDEPAC: BUSCA-INDEPAC-SQL-23 negativa documentada; fallback autoral criado.",concluído
23,TI-BD-003,TI-BD-003-24,Diferenças de dialeto,"PostgreSQL, SQL Server e sintaxe SQL comum; LIMIT/TOP/FETCH; concatenação; funções; RETURNING; particularidades relevantes",Comparativo,concluída,concluídos,concluídas,concluída — mídia geral do tema + vídeos,concluídas,concluído,Só incluir diferenças com valor para prova; sempre identificar o SGBD.,"Quadrix: Q3761269 (TOP WITH TIES), Q1981857 (DATE/PostgreSQL), Q3640726 (PL/pgSQL/PL/Python) e Q1297222 (IS NULL x ISNULL) reais. LIMIT/FETCH/RETURNING/OUTPUT/CONCAT: BUSCA-QUAD-DIALECT-001 negativa e fallback autoral. INDEPAC: BUSCA-INDEPAC-SQL-24 negativa.",concluído
24,TI-BD-003,TI-BD-003-25,Análise de consultas,"Leitura passo a passo de consultas simples, médias e complexas; previsão de saída; identificação de erro semântico/sintático",Prático avançado,concluída,concluídos,concluídas,concluída — mídia geral do tema + vídeos,concluídas,concluído,"Ter exercícios progressivos e consultas integrando JOIN, subquery, agregação e DML.","Quadrix: série CRMV-MS 2022 Q1909606–Q1909609 real; reutilizadas questões reais de JOIN, agregação, EXISTS e DML. INDEPAC: BUSCA-INDEPAC-SQL-25 negativa e fallback autoral integrado.",concluído
25,TI-BD-003,TI-BD-003-26,Banco de questões,Itens Quadrix Certo/Errado; múltipla escolha; análise de consulta; pegadinhas; questões cumulativas,Treino intensivo,concluída — auditoria do banco,,"288 questões autorais comentadas no banco; 59 referências reais Quadrix únicas registradas em QUESTOES_BANCAS, incluindo 3 discursivas; 0 IDs autorais duplicados após auditoria final.",,concluída,concluído,"Meta inicial: ≥30 C/E, ≥20 múltipla escolha e ≥10 análises práticas, todas comentadas.","Auditoria final corrigida: 59 referências reais Quadrix únicas registradas; duplicações de Q4059502, Q3761269 e Q1981857 removidas, e IDs conflitantes de Q3640726/Q1297222 corrigidos. BUSCA-INDEPAC-SQL-26 ampla negativa. Todas as 288 questões autorais têm resposta e explicação; 0 IDs autorais duplicados.",concluído
26,TI-BD-003,TI-BD-003-27,Treino discursivo/prático,Temas discursivos; explicação de consultas; correção de SQL; elaboração de query a partir de requisito,Aplicado,concluída,concluídos,concluídas,,concluídas,concluído,Mínimo 5 propostas diversificadas com espelho/checklist de correção.,"Quadrix: discursivas reais DATAPREV 2012 (Banco de Dados), CFO 2022 (Oracle) e CREA-GO 2023 (PostgreSQL), com espelhos didáticos. INDEPAC: formato teórico-prático verificado; BUSCA-INDEPAC-DISC-TI-001 negativa para TI/SQL; estudos de caso autorais somente após a busca.",concluído
27,TI-BD-003,TI-BD-003-28,Revisão final do tema,Resumo completo; mapa mental; tabela de pegadinhas; flashcards; revisão D0/D1/D7/D21; checklist final,Síntese,concluída,concluídos,concluídas,concluída — reutiliza IMG-001/002 e YT-001/002/003 verificados,concluídas,concluído,Só concluir após revisão cruzada de todo o assunto e nenhum subtema essencial pendente.,Revisão final baseada nas questões reais e buscas já documentadas em TI-BD-003-01 a 27. Auditoria final corrigida: 288 IDs autorais únicos; 59 referências reais Quadrix únicas registradas; duplicações de referências removidas e IDs conflitantes corrigidos.,concluído
,ID_REF,Banca,Ano,Órgão,Cargo / prova,ID externo,Tema observado,Formato,Origem,URL,Uso no projeto,Status,Observações,Literal no material,Gabarito/explicação,Auditoria
0,QREF-QUAD-001,Quadrix,2024,CFP,Analista Técnico/TI/Desenvolvimento,Q3101987,SQL; JOIN; validação de consulta e tabelas necessárias,Certo/Errado,QConcursos — localização da questão,https://www.qconcursos.com/questoes-de-concursos/provas/quadrix-2024-cfp-analista-tecnico-ti-desenvolvimento/questoes?discipline_ids%5B%5D=96,Calibrar itens C/E com esquema relacional e análise semântica,verificado,Questão real da banca; não copiar em massa. Linkar/usar como treino na fonte.,,,
1,QREF-QUAD-002,Quadrix,2025,CRMV-GO,Analista Administrativo,Q3812664,SELECT; INNER JOIN; WHERE; GROUP BY; HAVING; COUNT,Certo/Errado,QConcursos — localização da questão,https://www.qconcursos.com/questoes-de-concursos/disciplinas/tecnologia-da-informacao-banco-de-dados/sql/questoes?page=10,Calibrar consultas integradas e julgamento de correção,verificado,Questão real; cenário contextualizado e consulta completa.,,,
2,QREF-QUAD-003,Quadrix,2018,CRM-PR,Técnico em Tecnologia da Informação,Q959626,LEFT JOIN; preservação de linhas sem correspondência,Certo/Errado,QConcursos,https://www.qconcursos.com/questoes-de-concursos/questoes/f75d5fe3-18,Treino direto de semântica de LEFT JOIN,verificado,Questão real da banca.,,,
